	1 core	4 core
2113	0.000092	0.000046
2114	0.000092	0.000047
2115	0.000092	0.000046
2116	0.000092	0.000046
2117	0.000092	0.000046
2118	0.000092	0.000046
2119	0.000100	0.000046
2120	0.000092	0.000047
2121	0.000092	0.000047
2122	0.000092	0.000047
2123	0.000092	0.000047
2124	0.000092	0.000047
2125	0.000092	0.000047
2126	0.000092	0.000047
2127	0.000092	0.000046
2128	0.000093	0.000046
2129	0.000092	0.000047
2130	0.000092	0.000047
2131	0.000092	0.000047
2132	0.000092	0.000047
2133	0.000093	0.000046
2134	0.000093	0.000047
2135	0.000092	0.000047
2136	0.000093	0.000047
2137	0.000093	0.000046
2138	0.000093	0.000047
2139	0.000093	0.000047
2140	0.000093	0.000047
2141	0.000093	0.000047
2142	0.000093	0.000047
2143	0.000093	0.000047
2144	0.000093	0.000047
2145	0.000093	0.000047
2146	0.000093	0.000047
2147	0.000093	0.000047
2148	0.000093	0.000047
2149	0.000093	0.000047
2150	0.000093	0.000047
2151	0.000093	0.000048
2152	0.000093	0.000047
2153	0.000093	0.000047
2154	0.000093	0.000047
2155	0.000094	0.000048
2156	0.000094	0.000048
2157	0.000093	0.000048
2158	0.000094	0.000047
2159	0.000094	0.000047
2160	0.000094	0.000050
2161	0.000094	0.000048
2162	0.000094	0.000048
2163	0.000094	0.000047
2164	0.000094	0.000048
2165	0.000094	0.000047
2166	0.000094	0.000048
2167	0.000094	0.000047
2168	0.000094	0.000047
2169	0.000094	0.000047
2170	0.000094	0.000048
2171	0.000094	0.000048
2172	0.000094	0.000047
2173	0.000104	0.000048
2174	0.000094	0.000048
2175	0.000094	0.000048
2176	0.000094	0.000048
2177	0.000095	0.000048
2178	0.000094	0.000048
2179	0.000098	0.000048
2180	0.000095	0.000047
2181	0.000095	0.000048
2182	0.000095	0.000048
2183	0.000095	0.000047
2184	0.000104	0.000048
2185	0.000095	0.000048
2186	0.000095	0.000049
2187	0.000095	0.000052
2188	0.000095	0.000048
2189	0.000102	0.000048
2190	0.000095	0.000048
2191	0.000095	0.000047
2192	0.000095	0.000048
2193	0.000095	0.000048
2194	0.000095	0.000048
2195	0.000095	0.000047
2196	0.000095	0.000048
2197	0.000099	0.000048
2198	0.000095	0.000049
2199	0.000095	0.000051
2200	0.000095	0.000048
2201	0.000104	0.000048
2202	0.000095	0.000048
2203	0.000095	0.000049
2204	0.000096	0.000049
2205	0.000096	0.000049
2206	0.000096	0.000048
2207	0.000104	0.000048
2208	0.000102	0.000048
2209	0.000096	0.000048
2210	0.000103	0.000048
2211	0.000096	0.000048
2212	0.000096	0.000048
2213	0.000096	0.000048
2214	0.000096	0.000048
2215	0.000100	0.000048
2216	0.000097	0.000049
2217	0.000096	0.000048
2218	0.000096	0.000049
2219	0.000105	0.000048
2220	0.000097	0.000048
2221	0.000096	0.000048
2222	0.000096	0.000049
2223	0.000096	0.000048
2224	0.000096	0.000048
2225	0.000097	0.000048
2226	0.000097	0.000049
2227	0.000097	0.000048
2228	0.000097	0.000049
2229	0.000097	0.000048
2230	0.000097	0.000048
2231	0.000097	0.000049
2232	0.000097	0.000049
2233	0.000097	0.000051
2234	0.000097	0.000049
2235	0.000097	0.000048
2236	0.000105	0.000049
2237	0.000097	0.000049
2238	0.000097	0.000048
2239	0.000097	0.000048
2240	0.000097	0.000049
2241	0.000097	0.000048
2242	0.000097	0.000049
2243	0.000097	0.000049
2244	0.000097	0.000048
2245	0.000097	0.000048
2246	0.000097	0.000049
2247	0.000097	0.000048
2248	0.000097	0.000049
2249	0.000097	0.000048
2250	0.000098	0.000048
2251	0.000097	0.000051
2252	0.000098	0.000049
2253	0.000107	0.000049
2254	0.000098	0.000049
2255	0.000098	0.000049
2256	0.000098	0.000049
2257	0.000098	0.000049
2258	0.000098	0.000049
2259	0.000098	0.000049
2260	0.000105	0.000049
2261	0.000098	0.000050
2262	0.000098	0.000053
2263	0.000098	0.000049
2264	0.000098	0.000050
2265	0.000098	0.000050
2266	0.000098	0.000050
2267	0.000098	0.000049
2268	0.000099	0.000050
2269	0.000101	0.000049
2270	0.000099	0.000049
2271	0.000099	0.000049
2272	0.000099	0.000050
2273	0.000099	0.000050
2274	0.000107	0.000050
2275	0.000099	0.000050
2276	0.000099	0.000049
2277	0.000099	0.000049
2278	0.000099	0.000050
2279	0.000099	0.000049
2280	0.000099	0.000050
2281	0.000099	0.000049
2282	0.000099	0.000051
2283	0.000099	0.000050
2284	0.000099	0.000050
2285	0.000099	0.000050
2286	0.000099	0.000050
2287	0.000099	0.000050
2288	0.000099	0.000050
2289	0.000107	0.000050
2290	0.000099	0.000050
2291	0.000099	0.000050
2292	0.000099	0.000050
2293	0.000100	0.000050
2294	0.000100	0.000050
2295	0.000099	0.000050
2296	0.000109	0.000050
2297	0.000100	0.000050
2298	0.000100	0.000051
2299	0.000099	0.000050
2300	0.000100	0.000050
2301	0.000100	0.000050
2302	0.000100	0.000050
2303	0.000100	0.000050
2304	0.000103	0.000050
2305	0.000100	0.000050
2306	0.000100	0.000051
2307	0.000100	0.000050
2308	0.000100	0.000050
2309	0.000100	0.000051
2310	0.000100	0.000051
2311	0.000100	0.000049
2312	0.000100	0.000050
2313	0.000101	0.000050
2314	0.000101	0.000051
2315	0.000101	0.000050
2316	0.000101	0.000051
2317	0.000101	0.000051
2318	0.000101	0.000051
2319	0.000101	0.000050
2320	0.000101	0.000051
2321	0.000100	0.000051
2322	0.000101	0.000051
2323	0.000101	0.000051
2324	0.000101	0.000051
2325	0.000101	0.000051
2326	0.000101	0.000051
2327	0.000101	0.000051
2328	0.000101	0.000050
2329	0.000101	0.000051
2330	0.000101	0.000050
2331	0.000101	0.000050
2332	0.000101	0.000051
2333	0.000101	0.000051
2334	0.000101	0.000051
2335	0.000101	0.000054
2336	0.000101	0.000051
2337	0.000111	0.000051
2338	0.000102	0.000051
2339	0.000105	0.000051
2340	0.000101	0.000051
2341	0.000102	0.000050
2342	0.000102	0.000051
2343	0.000102	0.000051
2344	0.000102	0.000051
2345	0.000102	0.000051
2346	0.000102	0.000051
2347	0.000102	0.000051
2348	0.000102	0.000051
2349	0.000102	0.000051
2350	0.000102	0.000051
2351	0.000102	0.000051
2352	0.000102	0.000050
2353	0.000102	0.000050
2354	0.000102	0.000051
2355	0.000102	0.000051
2356	0.000103	0.000055
2357	0.000102	0.000051
2358	0.000102	0.000051
2359	0.000102	0.000051
2360	0.000102	0.000052
2361	0.000102	0.000052
2362	0.000102	0.000051
2363	0.000102	0.000051
2364	0.000111	0.000051
2365	0.000103	0.000051
2366	0.000103	0.000051
2367	0.000103	0.000051
2368	0.000103	0.000051
2369	0.000103	0.000051
2370	0.000103	0.000052
2371	0.000103	0.000051
2372	0.000103	0.000051
2373	0.000103	0.000054
2374	0.000114	0.000051
2375	0.000103	0.000051
2376	0.000103	0.000051
2377	0.000103	0.000051
2378	0.000103	0.000052
2379	0.000103	0.000052
2380	0.000103	0.000051
2381	0.000103	0.000051
2382	0.000103	0.000052
2383	0.000103	0.000052
2384	0.000103	0.000051
2385	0.000103	0.000051
2386	0.000103	0.000051
2387	0.000103	0.000051
2388	0.000114	0.000051
2389	0.000104	0.000051
2390	0.000104	0.000055
2391	0.000104	0.000052
2392	0.000104	0.000052
2393	0.000104	0.000052
2394	0.000104	0.000052
2395	0.000104	0.000051
2396	0.000104	0.000052
2397	0.000104	0.000051
2398	0.000104	0.000052
2399	0.000104	0.000052
2400	0.000115	0.000052
2401	0.000104	0.000052
2402	0.000104	0.000052
2403	0.000104	0.000052
2404	0.000104	0.000052
2405	0.000104	0.000052
2406	0.000104	0.000055
2407	0.000108	0.000052
2408	0.000104	0.000052
2409	0.000105	0.000052
2410	0.000105	0.000053
2411	0.000105	0.000052
2412	0.000105	0.000052
2413	0.000105	0.000052
2414	0.000104	0.000053
2415	0.000104	0.000052
2416	0.000105	0.000053
2417	0.000105	0.000052
2418	0.000105	0.000053
2419	0.000105	0.000052
2420	0.000105	0.000053
2421	0.000105	0.000052
2422	0.000105	0.000052
2423	0.000105	0.000052
2424	0.000108	0.000053
2425	0.000115	0.000052
2426	0.000105	0.000053
2427	0.000105	0.000052
2428	0.000106	0.000053
2429	0.000105	0.000052
2430	0.000106	0.000053
2431	0.000105	0.000053
2432	0.000106	0.000053
2433	0.000106	0.000053
2434	0.000105	0.000053
2435	0.000106	0.000052
2436	0.000106	0.000053
2437	0.000106	0.000052
2438	0.000106	0.000053
2439	0.000114	0.000053
2440	0.000106	0.000056
2441	0.000116	0.000052
2442	0.000106	0.000053
2443	0.000106	0.000053
2444	0.000106	0.000053
2445	0.000106	0.000053
2446	0.000106	0.000053
2447	0.000106	0.000053
2448	0.000106	0.000052
2449	0.000106	0.000053
2450	0.000106	0.000053
2451	0.000106	0.000053
2452	0.000106	0.000053
2453	0.000106	0.000053
2454	0.000106	0.000053
2455	0.000106	0.000053
2456	0.000107	0.000053
2457	0.000110	0.000053
2458	0.000107	0.000053
2459	0.000107	0.000053
2460	0.000107	0.000053
2461	0.000107	0.000053
2462	0.000107	0.000053
2463	0.000107	0.000053
2464	0.000107	0.000053
2465	0.000107	0.000053
2466	0.000107	0.000053
2467	0.000107	0.000053
2468	0.000107	0.000053
2469	0.000107	0.000053
2470	0.000107	0.000053
2471	0.000107	0.000053
2472	0.000107	0.000053
2473	0.000107	0.000053
2474	0.000107	0.000054
2475	0.000107	0.000056
2476	0.000107	0.000053
2477	0.000107	0.000053
2478	0.000108	0.000053
2479	0.000108	0.000053
2480	0.000116	0.000053
2481	0.000107	0.000054
2482	0.000108	0.000054
2483	0.000108	0.000053
2484	0.000108	0.000053
2485	0.000108	0.000054
2486	0.000108	0.000053
2487	0.000108	0.000053
2488	0.000108	0.000054
2489	0.000108	0.000054
2490	0.000111	0.000054
2491	0.000108	0.000054
2492	0.000108	0.000053
2493	0.000108	0.000054
2494	0.000108	0.000054
2495	0.000108	0.000054
2496	0.000108	0.000054
2497	0.000108	0.000053
2498	0.000108	0.000054
2499	0.000108	0.000053
2500	0.000108	0.000054
2501	0.000108	0.000054
2502	0.000108	0.000054
2503	0.000108	0.000054
2504	0.000109	0.000055
2505	0.000108	0.000054
2506	0.000112	0.000053
2507	0.000109	0.000054
2508	0.000108	0.000054
2509	0.000109	0.000053
2510	0.000109	0.000054
2511	0.000109	0.000054
2512	0.000109	0.000054
2513	0.000109	0.000054
2514	0.000109	0.000054
2515	0.000109	0.000054
2516	0.000109	0.000054
2517	0.000109	0.000054
2518	0.000109	0.000054
2519	0.000109	0.000054
2520	0.000109	0.000054
2521	0.000109	0.000054
2522	0.000109	0.000057
2523	0.000109	0.000055
2524	0.000109	0.000054
2525	0.000109	0.000054
2526	0.000110	0.000055
2527	0.000109	0.000054
2528	0.000109	0.000054
2529	0.000110	0.000055
2530	0.000109	0.000055
2531	0.000110	0.000055
2532	0.000110	0.000054
2533	0.000110	0.000054
2534	0.000110	0.000055
2535	0.000110	0.000054
2536	0.000110	0.000054
2537	0.000110	0.000055
2538	0.000110	0.000055
2539	0.000110	0.000055
2540	0.000110	0.000055
2541	0.000110	0.000054
2542	0.000110	0.000055
2543	0.000110	0.000055
2544	0.000111	0.000054
2545	0.000110	0.000055
2546	0.000110	0.000054
2547	0.000110	0.000054
2548	0.000111	0.000055
2549	0.000122	0.000055
2550	0.000110	0.000055
2551	0.000111	0.000055
2552	0.000111	0.000055
2553	0.000119	0.000055
2554	0.000111	0.000059
2555	0.000111	0.000055
2556	0.000110	0.000055
2557	0.000111	0.000055
2558	0.000122	0.000055
2559	0.000111	0.000055
2560	0.000111	0.000055
2561	0.000111	0.000055
2562	0.000111	0.000055
2563	0.000111	0.000055
2564	0.000111	0.000055
2565	0.000111	0.000055
2566	0.000111	0.000055
2567	0.000111	0.000055
2568	0.000111	0.000056
2569	0.000111	0.000055
2570	0.000114	0.000056
2571	0.000112	0.000055
2572	0.000111	0.000055
2573	0.000112	0.000055
2574	0.000112	0.000056
2575	0.000112	0.000055
2576	0.000112	0.000055
2577	0.000112	0.000056
2578	0.000112	0.000056
2579	0.000112	0.000056
2580	0.000112	0.000056
2581	0.000112	0.000056
2582	0.000112	0.000056
2583	0.000112	0.000056
2584	0.000112	0.000055
2585	0.000112	0.000055
2586	0.000124	0.000057
2587	0.000112	0.000055
2588	0.000112	0.000055
2589	0.000112	0.000056
2590	0.000112	0.000056
2591	0.000113	0.000055
2592	0.000112	0.000056
2593	0.000112	0.000056
2594	0.000113	0.000056
2595	0.000112	0.000056
2596	0.000113	0.000055
2597	0.000112	0.000056
2598	0.000113	0.000056
2599	0.000112	0.000055
2600	0.000113	0.000056
2601	0.000113	0.000056
2602	0.000113	0.000056
2603	0.000113	0.000056
2604	0.000113	0.000056
2605	0.000113	0.000056
2606	0.000113	0.000056
2607	0.000113	0.000056
2608	0.000113	0.000059
2609	0.000113	0.000056
2610	0.000113	0.000056
2611	0.000113	0.000056
2612	0.000113	0.000056
2613	0.000113	0.000056
2614	0.000113	0.000057
2615	0.000124	0.000056
2616	0.000113	0.000056
2617	0.000116	0.000056
2618	0.000113	0.000056
2619	0.000113	0.000056
2620	0.000125	0.000056
2621	0.000113	0.000056
2622	0.000125	0.000056
2623	0.000114	0.000056
2624	0.000114	0.000056
2625	0.000114	0.000056
2626	0.000114	0.000057
2627	0.000114	0.000056
2628	0.000114	0.000057
2629	0.000124	0.000056
2630	0.000114	0.000057
2631	0.000114	0.000056
2632	0.000114	0.000060
2633	0.000114	0.000056
2634	0.000114	0.000056
2635	0.000114	0.000056
2636	0.000114	0.000056
2637	0.000114	0.000056
2638	0.000115	0.000057
2639	0.000114	0.000056
2640	0.000114	0.000056
2641	0.000114	0.000057
2642	0.000124	0.000056
2643	0.000114	0.000057
2644	0.000115	0.000057
2645	0.000115	0.000057
2646	0.000114	0.000057
2647	0.000114	0.000057
2648	0.000126	0.000057
2649	0.000114	0.000056
2650	0.000115	0.000057
2651	0.000115	0.000057
2652	0.000115	0.000058
2653	0.000115	0.000057
2654	0.000127	0.000057
2655	0.000115	0.000058
2656	0.000115	0.000057
2657	0.000115	0.000057
2658	0.000115	0.000057
2659	0.000115	0.000056
2660	0.000115	0.000057
2661	0.000115	0.000057
2662	0.000116	0.000057
2663	0.000118	0.000057
2664	0.000115	0.000057
2665	0.000115	0.000057
2666	0.000115	0.000057
2667	0.000115	0.000057
2668	0.000115	0.000058
2669	0.000115	0.000057
2670	0.000116	0.000057
2671	0.000115	0.000058
2672	0.000116	0.000058
2673	0.000116	0.000057
2674	0.000116	0.000058
2675	0.000116	0.000057
2676	0.000116	0.000057
2677	0.000116	0.000057
2678	0.000116	0.000060
2679	0.000116	0.000057
2680	0.000116	0.000057
2681	0.000116	0.000058
2682	0.000116	0.000058
2683	0.000125	0.000058
2684	0.000116	0.000058
2685	0.000116	0.000057
2686	0.000117	0.000058
2687	0.000116	0.000057
2688	0.000116	0.000058
2689	0.000116	0.000058
2690	0.000117	0.000058
2691	0.000116	0.000057
2692	0.000117	0.000057
2693	0.000117	0.000060
2694	0.000117	0.000057
2695	0.000117	0.000058
2696	0.000117	0.000057
2697	0.000117	0.000057
2698	0.000117	0.000057
2699	0.000117	0.000057
2700	0.000117	0.000058
2701	0.000117	0.000057
2702	0.000117	0.000057
2703	0.000117	0.000058
2704	0.000117	0.000058
2705	0.000117	0.000058
2706	0.000117	0.000057
2707	0.000117	0.000058
2708	0.000117	0.000058
2709	0.000117	0.000058
2710	0.000118	0.000058
2711	0.000117	0.000060
2712	0.000118	0.000058
2713	0.000118	0.000057
2714	0.000118	0.000058
2715	0.000118	0.000059
2716	0.000129	0.000057
2717	0.000118	0.000057
2718	0.000118	0.000058
2719	0.000117	0.000058
2720	0.000128	0.000059
2721	0.000118	0.000058
2722	0.000118	0.000058
2723	0.000118	0.000061
2724	0.000118	0.000058
2725	0.000118	0.000058
2726	0.000118	0.000058
2727	0.000118	0.000058
2728	0.000118	0.000058
2729	0.000118	0.000058
2730	0.000118	0.000058
2731	0.000118	0.000059
2732	0.000118	0.000058
2733	0.000118	0.000058
2734	0.000118	0.000058
2735	0.000119	0.000058
2736	0.000118	0.000058
2737	0.000118	0.000058
2738	0.000119	0.000061
2739	0.000131	0.000058
2740	0.000119	0.000058
2741	0.000119	0.000058
2742	0.000118	0.000058
2743	0.000119	0.000058
2744	0.000119	0.000058
2745	0.000119	0.000058
2746	0.000119	0.000058
2747	0.000119	0.000059
2748	0.000119	0.000058
2749	0.000119	0.000058
2750	0.000119	0.000058
2751	0.000119	0.000058
2752	0.000120	0.000059
2753	0.000122	0.000058
2754	0.000119	0.000059
2755	0.000120	0.000058
2756	0.000120	0.000058
2757	0.000120	0.000058
2758	0.000119	0.000059
2759	0.000119	0.000058
2760	0.000119	0.000059
2761	0.000119	0.000059
2762	0.000120	0.000059
2763	0.000120	0.000059
2764	0.000120	0.000059
2765	0.000120	0.000059
2766	0.000120	0.000059
2767	0.000120	0.000059
2768	0.000123	0.000060
2769	0.000120	0.000059
2770	0.000120	0.000058
2771	0.000120	0.000059
2772	0.000120	0.000060
2773	0.000120	0.000059
2774	0.000120	0.000059
2775	0.000120	0.000059
2776	0.000131	0.000059
2777	0.000120	0.000059
2778	0.000120	0.000059
2779	0.000120	0.000059
2780	0.000120	0.000059
2781	0.000121	0.000059
2782	0.000121	0.000059
2783	0.000121	0.000059
2784	0.000121	0.000059
2785	0.000121	0.000059
2786	0.000121	0.000059
2787	0.000121	0.000059
2788	0.000121	0.000059
2789	0.000121	0.000059
2790	0.000121	0.000059
2791	0.000121	0.000059
2792	0.000121	0.000059
2793	0.000121	0.000060
2794	0.000121	0.000059
2795	0.000121	0.000059
2796	0.000121	0.000060
2797	0.000121	0.000062
2798	0.000121	0.000059
2799	0.000121	0.000059
2800	0.000121	0.000059
2801	0.000121	0.000060
2802	0.000121	0.000059
2803	0.000121	0.000059
2804	0.000122	0.000060
2805	0.000121	0.000059
2806	0.000122	0.000060
2807	0.000121	0.000060
2808	0.000121	0.000059
2809	0.000121	0.000059
2810	0.000133	0.000060
2811	0.000121	0.000061
2812	0.000125	0.000060
2813	0.000122	0.000060
2814	0.000122	0.000060
2815	0.000122	0.000060
2816	0.000122	0.000060
2817	0.000122	0.000060
2818	0.000123	0.000060
2819	0.000122	0.000060
2820	0.000122	0.000059
2821	0.000122	0.000060
2822	0.000122	0.000060
2823	0.000122	0.000060
2824	0.000122	0.000061
2825	0.000122	0.000060
2826	0.000122	0.000061
2827	0.000123	0.000060
2828	0.000122	0.000060
2829	0.000123	0.000060
2830	0.000122	0.000061
2831	0.000123	0.000061
2832	0.000123	0.000059
2833	0.000123	0.000060
2834	0.000123	0.000060
2835	0.000123	0.000059
2836	0.000123	0.000061
2837	0.000123	0.000060
2838	0.000123	0.000060
2839	0.000123	0.000060
2840	0.000123	0.000060
2841	0.000126	0.000060
2842	0.000123	0.000060
2843	0.000123	0.000060
2844	0.000123	0.000060
2845	0.000123	0.000060
2846	0.000124	0.000060
2847	0.000123	0.000060
2848	0.000123	0.000060
2849	0.000123	0.000060
2850	0.000124	0.000060
2851	0.000124	0.000060
2852	0.000124	0.000060
2853	0.000123	0.000060
2854	0.000124	0.000061
2855	0.000123	0.000064
2856	0.000124	0.000064
2857	0.000124	0.000061
2858	0.000124	0.000060
2859	0.000124	0.000061
2860	0.000124	0.000060
2861	0.000124	0.000060
2862	0.000124	0.000061
2863	0.000124	0.000061
2864	0.000124	0.000060
2865	0.000124	0.000061
2866	0.000124	0.000060
2867	0.000124	0.000061
2868	0.000124	0.000061
2869	0.000124	0.000060
2870	0.000124	0.002559
2871	0.000125	0.000060
2872	0.000125	0.000060
2873	0.000124	0.000061
2874	0.000137	0.000060
2875	0.000128	0.000061
2876	0.000125	0.000062
2877	0.000125	0.000062
2878	0.000125	0.000061
2879	0.000125	0.000061
2880	0.000125	0.000061
2881	0.000125	0.000061
2882	0.000125	0.000062
2883	0.000125	0.000061
2884	0.000125	0.000062
2885	0.000125	0.000060
2886	0.000125	0.000061
2887	0.000125	0.000061
2888	0.000125	0.000062
2889	0.000128	0.000061
2890	0.000125	0.000061
2891	0.000125	0.000061
2892	0.000125	0.000062
2893	0.000125	0.000062
2894	0.000126	0.000062
2895	0.000125	0.000062
2896	0.000125	0.000062
2897	0.000126	0.000062
2898	0.000126	0.000062
2899	0.000126	0.000061
2900	0.000126	0.000062
2901	0.000126	0.000061
2902	0.000126	0.000062
2903	0.000126	0.000066
2904	0.000126	0.000062
2905	0.000126	0.000062
2906	0.000126	0.000067
2907	0.000126	0.000062
2908	0.000138	0.000062
2909	0.000126	0.000062
2910	0.000126	0.000061
2911	0.000126	0.000061
2912	0.000126	0.000062
2913	0.000126	0.000061
2914	0.000126	0.000062
2915	0.000126	0.000062
2916	0.000126	0.000061
2917	0.000129	0.000062
2918	0.000127	0.000062
2919	0.000126	0.000062
2920	0.000138	0.000062
2921	0.000127	0.000061
2922	0.000127	0.000062
2923	0.000126	0.000062
2924	0.000126	0.000062
2925	0.000127	0.000061
2926	0.000127	0.000061
2927	0.000127	0.000062
2928	0.000127	0.000062
2929	0.000127	0.000062
2930	0.000127	0.000062
2931	0.000130	0.000062
2932	0.000127	0.000063
2933	0.000127	0.000062
2934	0.000139	0.000062
2935	0.000127	0.000062
2936	0.000128	0.000062
2937	0.000127	0.000062
2938	0.000127	0.000063
2939	0.000127	0.000062
2940	0.000127	0.000061
2941	0.000128	0.000062
2942	0.000127	0.000062
2943	0.000127	0.000062
2944	0.000127	0.000062
2945	0.000131	0.000063
2946	0.000140	0.000063
2947	0.000127	0.000063
2948	0.000128	0.000063
2949	0.000128	0.000062
2950	0.000128	0.000062
2951	0.000128	0.000062
2952	0.000128	0.000063
2953	0.000137	0.000063
2954	0.000128	0.000063
2955	0.000128	0.000062
2956	0.000128	0.000062
2957	0.000128	0.000063
2958	0.000128	0.000062
2959	0.000128	0.000063
2960	0.000129	0.000062
2961	0.000129	0.000063
2962	0.000128	0.000063
2963	0.000128	0.000063
2964	0.000128	0.000062
2965	0.000128	0.000063
2966	0.000142	0.000063
2967	0.000128	0.000063
2968	0.000129	0.000062
2969	0.000128	0.000063
2970	0.000138	0.000063
2971	0.000129	0.000062
2972	0.000129	0.000066
2973	0.000128	0.000064
2974	0.000129	0.000063
2975	0.000129	0.000063
2976	0.000129	0.000063
2977	0.000129	0.000063
2978	0.000129	0.000064
2979	0.000129	0.000063
2980	0.000129	0.000063
2981	0.000129	0.000063
2982	0.000129	0.000088
2983	0.000129	0.000063
2984	0.000129	0.000063
2985	0.000129	0.000063
2986	0.000133	0.000064
2987	0.000129	0.000063
2988	0.000130	0.000063
2989	0.000133	0.000076
2990	0.000130	0.000063
2991	0.000140	0.000063
2992	0.000130	0.000064
2993	0.000143	0.000063
2994	0.000129	0.000064
2995	0.000130	0.000063
2996	0.000130	0.000063
2997	0.000130	0.000063
2998	0.000142	0.000063
2999	0.000130	0.000066
3000	0.000130	0.000064
3001	0.000130	0.000063
3002	0.000130	0.000063
3003	0.000130	0.000063
3004	0.000130	0.000063
3005	0.000130	0.000063
3006	0.000130	0.000064
3007	0.000130	0.000063
3008	0.000130	0.000064
3009	0.000130	0.000063
3010	0.000130	0.000063
3011	0.000130	0.000064
3012	0.000130	0.000064
3013	0.000135	0.000063
3014	0.000130	0.000064
3015	0.000130	0.000063
3016	0.000130	0.000064
3017	0.000131	0.000064
3018	0.000131	0.000064
3019	0.000130	0.000063
3020	0.000130	0.000069
3021	0.000131	0.000063
3022	0.000131	0.000063
3023	0.000131	0.000064
3024	0.000131	0.000064
3025	0.000131	0.000063
3026	0.000131	0.000064
3027	0.000131	0.000064
3028	0.000144	0.000064
3029	0.000131	0.000064
3030	0.000131	0.000064
3031	0.000131	0.000064
3032	0.000131	0.000064
3033	0.000131	0.000064
3034	0.000131	0.000064
3035	0.000131	0.000064
3036	0.000132	0.000064
3037	0.000132	0.000064
3038	0.000132	0.000064
3039	0.000131	0.000064
3040	0.000148	0.000065
3041	0.000132	0.000064
3042	0.000132	0.000064
3043	0.000132	0.000064
3044	0.000132	0.000065
3045	0.000132	0.000064
3046	0.000132	0.000064
3047	0.000132	0.000064
3048	0.000132	0.000064
3049	0.000132	0.000065
3050	0.000143	0.000065
3051	0.000132	0.000065
3052	0.000132	0.000064
3053	0.000132	0.000070
3054	0.000132	0.000065
3055	0.000132	0.000065
3056	0.000132	0.000064
3057	0.000133	0.000064
3058	0.000132	0.000065
3059	0.000132	0.000065
3060	0.000133	0.000065
3061	0.000132	0.000064
3062	0.000133	0.000065
3063	0.000133	0.000064
3064	0.000133	0.000065
3065	0.000133	0.000064
3066	0.000143	0.000064
3067	0.000133	0.000065
3068	0.000133	0.000065
3069	0.000133	0.000065
3070	0.000133	0.000065
3071	0.000133	0.000065
3072	0.000133	0.000065
3073	0.000133	0.000064
3074	0.000133	0.000064
3075	0.000133	0.000064
3076	0.000133	0.000066
3077	0.000133	0.000065
3078	0.000134	0.000065
3079	0.000133	0.000064
3080	0.000137	0.000065
3081	0.000133	0.000065
3082	0.000134	0.000065
3083	0.000144	0.000065
3084	0.000134	0.000065
3085	0.000134	0.000065
3086	0.000133	0.000066
3087	0.000134	0.000065
3088	0.000134	0.000065
3089	0.000134	0.000065
3090	0.000134	0.000065
3091	0.000134	0.000066
3092	0.000134	0.000065
3093	0.000138	0.000066
3094	0.000134	0.000066
3095	0.000134	0.000066
3096	0.000134	0.000065
3097	0.000134	0.000065
3098	0.000134	0.000066
3099	0.000134	0.000066
3100	0.000134	0.000065
3101	0.000134	0.000066
3102	0.000135	0.000066
3103	0.000148	0.000065
3104	0.000134	0.000066
3105	0.000134	0.000065
3106	0.000134	0.000068
3107	0.000134	0.000067
3108	0.000134	0.000066
3109	0.000135	0.000066
3110	0.000135	0.000066
3111	0.000135	0.000065
3112	0.000135	0.000065
3113	0.000135	0.000065
3114	0.000135	0.000066
3115	0.000135	0.000065
3116	0.000135	0.000066
3117	0.000135	0.000066
3118	0.000135	0.000065
3119	0.000135	0.000066
3120	0.000135	0.000065
3121	0.000135	0.000066
3122	0.000135	0.000066
3123	0.000135	0.000066
3124	0.000135	0.000066
3125	0.000135	0.000066
3126	0.000135	0.000066
3127	0.000146	0.000065
3128	0.000147	0.000066
3129	0.000135	0.000065
3130	0.000136	0.000066
3131	0.000135	0.000065
3132	0.000136	0.000075
3133	0.000136	0.000067
3134	0.000136	0.000066
3135	0.000135	0.000066
3136	0.000147	0.000066
3137	0.000136	0.000066
3138	0.000136	0.000066
3139	0.000136	0.000066
3140	0.000136	0.000066
3141	0.000136	0.000066
3142	0.000136	0.000066
3143	0.000149	0.000066
3144	0.000136	0.000066
3145	0.000136	0.000069
3146	0.000136	0.000067
3147	0.000136	0.000066
3148	0.000136	0.000066
3149	0.000136	0.000066
3150	0.000136	0.000066
3151	0.000136	0.000066
3152	0.000136	0.000066
3153	0.000136	0.000066
3154	0.000136	0.000067
3155	0.000136	0.000067
3156	0.000137	0.000066
3157	0.000136	0.000066
3158	0.000137	0.000070
3159	0.000137	0.000066
3160	0.000137	0.000066
3161	0.000137	0.000066
3162	0.000137	0.000066
3163	0.000136	0.000067
3164	0.000137	0.000067
3165	0.000137	0.000066
3166	0.000151	0.000066
3167	0.000137	0.000067
3168	0.000137	0.000067
3169	0.000137	0.000066
3170	0.000137	0.000067
3171	0.000137	0.000069
3172	0.000137	0.000067
3173	0.000137	0.000067
3174	0.000138	0.000067
3175	0.000151	0.000067
3176	0.000137	0.000067
3177	0.000137	0.000066
3178	0.000137	0.000066
3179	0.000148	0.000067
3180	0.000138	0.000068
3181	0.000149	0.000066
3182	0.000150	0.000067
3183	0.000137	0.000067
3184	0.000141	0.000067
3185	0.000138	0.000067
3186	0.000138	0.000067
3187	0.000138	0.000067
3188	0.000138	0.000067
